  Time  Coordinate0  Coordinate1  Displacement0  Displacement1  Force0  Force1
 0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00
 1.00000000e-02   0.00000000e+00   1.00000000e+00   5.32064160e-04   3.06856680e-06   1.23555909e+01   2.05912508e+01
 2.00000000e-02   0.00000000e+00   1.00000000e+00   1.69347519e-03   6.86276381e-05   7.95228532e+00   1.47177150e+01
 3.00000000e-02   0.00000000e+00   1.00000000e+00   3.08560929e-03   1.27875885e-04   6.80970036e+00   1.27612379e+01
 4.00000000e-02   0.00000000e+00   1.00000000e+00   4.61781724e-03   1.93555461e-04   6.22107081e+00   1.18742559e+01
 5.00000000e-02   0.00000000e+00   1.00000000e+00   6.23167103e-03   2.37637792e-04   5.82415390e+00   1.12837102e+01
 6.00000000e-02   0.00000000e+00   1.00000000e+00   7.82893313e-03   2.64927735e-04   5.54913544e+00   1.08642696e+01
 7.00000000e-02   0.00000000e+00   1.00000000e+00   9.43958436e-03   2.44336294e-04   5.32799925e+00   1.05191326e+01
 8.00000000e-02   0.00000000e+00   1.00000000e+00   1.13739877e-02   1.80229017e-04   5.13479164e+00   1.02289309e+01
 9.00000000e-02   0.00000000e+00   1.00000000e+00   1.42187010e-02   8.75582507e-05   4.96223536e+00   9.97429377e+00
 1.00000000e-01   0.00000000e+00   1.00000000e+00   1.82267817e-02   1.01521870e-05   4.84528289e+00   9.75885771e+00
 1.10000000e-01   0.00000000e+00   1.00000000e+00   2.28914138e-02  -2.30510484e-05   4.80951726e+00   9.58480314e+00
 1.20000000e-01   0.00000000e+00   1.00000000e+00   2.74917875e-02  -1.54852938e-05   4.82247138e+00   9.44095879e+00
 1.30000000e-01   0.00000000e+00   1.00000000e+00   3.19488661e-02   2.04966092e-05   4.83110986e+00   9.32062818e+00
 1.40000000e-01   0.00000000e+00   1.00000000e+00   3.65777477e-02   8.10280291e-05   4.83363512e+00   9.22648007e+00
 1.50000000e-01   0.00000000e+00   1.00000000e+00   4.12686644e-02   1.62088070e-04   4.85789463e+00   9.15510702e+00
 1.60000000e-01   0.00000000e+00   1.00000000e+00   4.56754554e-02   2.23898734e-04   4.89341792e+00   9.09682964e+00
 1.70000000e-01   0.00000000e+00   1.00000000e+00   4.98387686e-02   2.29252673e-04   4.91135278e+00   9.03814392e+00
 1.80000000e-01   0.00000000e+00   1.00000000e+00   5.39549378e-02   1.85116415e-04   4.91411739e+00   8.97126521e+00
 1.90000000e-01   0.00000000e+00   1.00000000e+00   5.80475190e-02   1.20775278e-04   4.91435281e+00   8.89396291e+00
 2.00000000e-01   0.00000000e+00   1.00000000e+00   6.21990593e-02   5.01400795e-05   4.91359117e+00   8.81958300e+00
 2.10000000e-01   0.00000000e+00   1.00000000e+00   6.65587049e-02  -1.69754796e-05   4.91849977e+00   8.75830271e+00
 2.20000000e-01   0.00000000e+00   1.00000000e+00   7.11215474e-02  -5.62832826e-05   4.93802107e+00   8.70481294e+00
 2.30000000e-01   0.00000000e+00   1.00000000e+00   7.57730594e-02  -4.65572463e-05   4.97465600e+00   8.65709698e+00
 2.40000000e-01   0.00000000e+00   1.00000000e+00   8.02396095e-02   1.22508454e-05   5.03297338e+00   8.62206877e+00
 2.50000000e-01   0.00000000e+00   1.00000000e+00   8.40593128e-02   9.37083702e-05   5.10050206e+00   8.59857356e+00
 2.60000000e-01   0.00000000e+00   1.00000000e+00   8.70566411e-02   1.61026956e-04   5.13905094e+00   8.57358254e+00
 2.70000000e-01   0.00000000e+00   1.00000000e+00   8.96369469e-02   1.97285764e-04   5.12845358e+00   8.54048871e+00
 2.80000000e-01   0.00000000e+00   1.00000000e+00   9.23488223e-02   2.03595152e-04   5.09069248e+00   8.50284122e+00
 2.90000000e-01   0.00000000e+00   1.00000000e+00   9.53810578e-02   1.72600434e-04   5.05943368e+00   8.46527667e+00
 3.00000000e-01   0.00000000e+00   1.00000000e+00   9.85843782e-02   9.98209551e-05   5.04433707e+00   8.42389077e+00
