  Time  Coordinate0  Coordinate1  Displacement0  Displacement1  Force0  Force1
 0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00
 1.00000000e-02   0.00000000e+00   1.00000000e+00   2.40464744e-04  -1.40633773e-06   1.38126157e+01  -9.36864687e+00
 2.00000000e-02   0.00000000e+00   1.00000000e+00   9.51300956e-04   3.69357838e-05   9.50967967e+00   1.98180802e+01
 3.00000000e-02   0.00000000e+00   1.00000000e+00   2.01594318e-03   1.00678487e-04   7.09535103e+00   1.47072297e+01
 4.00000000e-02   0.00000000e+00   1.00000000e+00   3.27340373e-03   1.70698162e-04   6.33155408e+00   1.28743889e+01
 5.00000000e-02   0.00000000e+00   1.00000000e+00   4.65517851e-03   2.30670540e-04   5.89117484e+00   1.19066575e+01
 6.00000000e-02   0.00000000e+00   1.00000000e+00   6.09589415e-03   2.69423328e-04   5.60437387e+00   1.12985976e+01
 7.00000000e-02   0.00000000e+00   1.00000000e+00   7.57145423e-03   2.70433949e-04   5.39244639e+00   1.08565011e+01
 8.00000000e-02   0.00000000e+00   1.00000000e+00   9.19872184e-03   2.22495463e-04   5.21753901e+00   1.05180052e+01
 9.00000000e-02   0.00000000e+00   1.00000000e+00   1.12844792e-02   1.33913848e-04   5.06518230e+00   1.02352714e+01
 1.00000000e-01   0.00000000e+00   1.00000000e+00   1.41047731e-02   3.86898776e-05   4.94372124e+00   9.99605533e+00
 1.10000000e-01   0.00000000e+00   1.00000000e+00   1.75718858e-02  -2.18686994e-05   4.87170481e+00   9.79001899e+00
 1.20000000e-01   0.00000000e+00   1.00000000e+00   2.12928640e-02  -3.34610334e-05   4.84627761e+00   9.61597534e+00
 1.30000000e-01   0.00000000e+00   1.00000000e+00   2.50235922e-02  -6.02474427e-06   4.84007099e+00   9.47163226e+00
 1.40000000e-01   0.00000000e+00   1.00000000e+00   2.88323051e-02   5.01150172e-05   4.83590868e+00   9.35147222e+00
 1.50000000e-01   0.00000000e+00   1.00000000e+00   3.27512298e-02   1.31019198e-04   4.84049706e+00   9.25328204e+00
 1.60000000e-01   0.00000000e+00   1.00000000e+00   3.66122487e-02   2.11256631e-04   4.85680313e+00   9.17441995e+00
 1.70000000e-01   0.00000000e+00   1.00000000e+00   4.03185560e-02   2.47851322e-04   4.87079898e+00   9.11138575e+00
 1.80000000e-01   0.00000000e+00   1.00000000e+00   4.39504281e-02   2.24503356e-04   4.87337590e+00   9.05237735e+00
 1.90000000e-01   0.00000000e+00   1.00000000e+00   4.75921128e-02   1.62158256e-04   4.86948113e+00   8.98651863e+00
 2.00000000e-01   0.00000000e+00   1.00000000e+00   5.13012827e-02   8.55694696e-05   4.86497603e+00   8.91275452e+00
 2.10000000e-01   0.00000000e+00   1.00000000e+00   5.51561466e-02   8.79214270e-06   4.86432579e+00   8.83867936e+00
 2.20000000e-01   0.00000000e+00   1.00000000e+00   5.91918219e-02  -4.90920113e-05   4.87246181e+00   8.77155982e+00
 2.30000000e-01   0.00000000e+00   1.00000000e+00   6.33696302e-02  -6.38334796e-05   4.89199868e+00   8.71283192e+00
 2.40000000e-01   0.00000000e+00   1.00000000e+00   6.75599442e-02  -2.37419083e-05   4.92600434e+00   8.66354183e+00
 2.50000000e-01   0.00000000e+00   1.00000000e+00   7.15034108e-02   5.65367391e-05   4.97261311e+00   8.62454780e+00
 2.60000000e-01   0.00000000e+00   1.00000000e+00   7.49794526e-02   1.40507474e-04   5.01490861e+00   8.59405306e+00
 2.70000000e-01   0.00000000e+00   1.00000000e+00   7.80617200e-02   1.97454729e-04   5.03268068e+00   8.56471512e+00
 2.80000000e-01   0.00000000e+00   1.00000000e+00   8.10534337e-02   2.19401843e-04   5.02489406e+00   8.53094732e+00
 2.90000000e-01   0.00000000e+00   1.00000000e+00   8.41826775e-02   2.03630213e-04   5.00859552e+00   8.49509784e+00
 3.00000000e-01   0.00000000e+00   1.00000000e+00   8.74634292e-02   1.43837413e-04   4.99708301e+00   8.45987208e+00
 3.10000000e-01   0.00000000e+00   1.00000000e+00   9.08408322e-02   5.37734434e-05   4.98991274e+00   8.42040847e+00
 3.20000000e-01   0.00000000e+00   1.00000000e+00   9.43783995e-02  -2.76474274e-05   4.98232427e+00   8.37201897e+00
 3.30000000e-01   0.00000000e+00   1.00000000e+00   9.82096269e-02  -6.76995852e-05   4.97923484e+00   8.32121092e+00
 3.40000000e-01   0.00000000e+00   1.00000000e+00   1.02333230e-01  -6.00238513e-05   4.99245287e+00   8.27984748e+00
 3.50000000e-01   0.00000000e+00   1.00000000e+00   1.06581074e-01  -1.44629196e-05   5.02467423e+00   8.25341088e+00
 3.60000000e-01   0.00000000e+00   1.00000000e+00   1.10791041e-01   5.66246397e-05   5.06589751e+00   8.23935109e+00
 3.70000000e-01   0.00000000e+00   1.00000000e+00   1.14898728e-01   1.36959988e-04   5.10528111e+00   8.23253097e+00
 3.80000000e-01   0.00000000e+00   1.00000000e+00   1.18867437e-01   1.99774384e-04   5.13911665e+00   8.22741844e+00
 3.90000000e-01   0.00000000e+00   1.00000000e+00   1.22681934e-01   2.16279894e-04   5.16428063e+00   8.21907903e+00
 4.00000000e-01   0.00000000e+00   1.00000000e+00   1.26462317e-01   1.77966105e-04   5.17606622e+00   8.20408969e+00
 4.10000000e-01   0.00000000e+00   1.00000000e+00   1.30446927e-01   1.04657308e-04   5.17866838e+00   8.18308497e+00
 4.20000000e-01   0.00000000e+00   1.00000000e+00   1.34775356e-01   2.52600495e-05   5.18851213e+00   8.16015415e+00
 4.30000000e-01   0.00000000e+00   1.00000000e+00   1.39346483e-01  -4.10779695e-05   5.22031562e+00   8.13990021e+00
 4.40000000e-01   0.00000000e+00   1.00000000e+00   1.43910410e-01  -7.94404784e-05   5.27426300e+00   8.12424910e+00
 4.50000000e-01   0.00000000e+00   1.00000000e+00   1.48257483e-01  -7.21448425e-05   5.33819931e+00   8.11274033e+00
 4.60000000e-01   0.00000000e+00   1.00000000e+00   1.52325396e-01  -1.47686349e-05   5.39943041e+00   8.10585023e+00
 4.70000000e-01   0.00000000e+00   1.00000000e+00   1.56139481e-01   6.98011303e-05   5.45495252e+00   8.10696500e+00
 4.80000000e-01   0.00000000e+00   1.00000000e+00   1.59660455e-01   1.46308008e-04   5.50832844e+00   8.11780074e+00
 4.90000000e-01   0.00000000e+00   1.00000000e+00   1.62765807e-01   1.90591356e-04   5.55651818e+00   8.13374915e+00
 5.00000000e-01   0.00000000e+00   1.00000000e+00   1.65421309e-01   1.94419873e-04   5.58703036e+00   8.14407047e+00
 5.10000000e-01   0.00000000e+00   1.00000000e+00   1.67779908e-01   1.57600821e-04   5.59462434e+00   8.14160281e+00
 5.20000000e-01   0.00000000e+00   1.00000000e+00   1.70050583e-01   8.62923770e-05   5.58924586e+00   8.12884802e+00
 5.30000000e-01   0.00000000e+00   1.00000000e+00   1.72343893e-01   4.68344054e-07   5.58574349e+00   8.11281984e+00
 5.40000000e-01   0.00000000e+00   1.00000000e+00   1.74676580e-01  -6.66035185e-05   5.59159870e+00   8.09826080e+00
 5.50000000e-01   0.00000000e+00   1.00000000e+00   1.77018077e-01  -8.78489752e-05   5.60875787e+00   8.08896025e+00
 5.60000000e-01   0.00000000e+00   1.00000000e+00   1.79259810e-01  -6.04594583e-05   5.63834514e+00   8.08861245e+00
 5.70000000e-01   0.00000000e+00   1.00000000e+00   1.81214047e-01   2.96286418e-07   5.67587403e+00   8.09738111e+00
 5.80000000e-01   0.00000000e+00   1.00000000e+00   1.82746114e-01   7.68662266e-05   5.70793575e+00   8.10988286e+00
 5.90000000e-01   0.00000000e+00   1.00000000e+00   1.83918061e-01   1.50175443e-04   5.72100101e+00   8.12096457e+00
 6.00000000e-01   0.00000000e+00   1.00000000e+00   1.84949999e-01   1.94887694e-04   5.71431430e+00   8.13026659e+00
 6.10000000e-01   0.00000000e+00   1.00000000e+00   1.86024477e-01   1.90126359e-04   5.69971030e+00   8.13888338e+00
 6.20000000e-01   0.00000000e+00   1.00000000e+00   1.87173412e-01   1.36877141e-04   5.68832398e+00   8.14455701e+00
 6.30000000e-01   0.00000000e+00   1.00000000e+00   1.88369307e-01   5.81094057e-05   5.68161224e+00   8.14331908e+00
 6.40000000e-01   0.00000000e+00   1.00000000e+00   1.89654902e-01  -1.80304145e-05   5.67697727e+00   8.13446683e+00
 6.50000000e-01   0.00000000e+00   1.00000000e+00   1.91119053e-01  -7.09267822e-05   5.67854342e+00   8.12298212e+00
 6.60000000e-01   0.00000000e+00   1.00000000e+00   1.92764032e-01  -8.68937947e-05   5.69657312e+00   8.11716548e+00
 6.70000000e-01   0.00000000e+00   1.00000000e+00   1.94439375e-01  -5.76029245e-05   5.73580682e+00   8.12340764e+00
