  Time  Coordinate0  Coordinate1  Displacement0  Displacement1  Force0  Force1
 0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00
 1.00000000e-02   0.00000000e+00   1.00000000e+00   5.43899854e-04   1.19075325e-07   1.80204120e+00   1.30386125e+01
 2.00000000e-02   0.00000000e+00   1.00000000e+00   1.76172663e-03   5.10790642e-05   1.92323950e+00   5.01377550e+00
 3.00000000e-02   0.00000000e+00   1.00000000e+00   3.22984113e-03   1.15648718e-04   1.78601232e+00   3.95805442e+00
 4.00000000e-02   0.00000000e+00   1.00000000e+00   4.83846510e-03   1.76369536e-04   1.66623653e+00   3.63099854e+00
 5.00000000e-02   0.00000000e+00   1.00000000e+00   6.52615784e-03   2.25141714e-04   1.57750509e+00   3.44147549e+00
 6.00000000e-02   0.00000000e+00   1.00000000e+00   8.19160777e-03   2.55069144e-04   1.51083768e+00   3.32485346e+00
 7.00000000e-02   0.00000000e+00   1.00000000e+00   9.86239231e-03   2.43196524e-04   1.45586829e+00   3.22249440e+00
 8.00000000e-02   0.00000000e+00   1.00000000e+00   1.18644247e-02   1.87272177e-04   1.40492516e+00   3.14141261e+00
 9.00000000e-02   0.00000000e+00   1.00000000e+00   1.48099439e-02   9.96692980e-05   1.35829919e+00   3.05581020e+00
 1.00000000e-01   0.00000000e+00   1.00000000e+00   1.89704734e-02   2.01977941e-05   1.33000970e+00   2.96777869e+00
 1.10000000e-01   0.00000000e+00   1.00000000e+00   2.38235443e-02  -1.91283293e-05   1.33047358e+00   2.88622015e+00
 1.20000000e-01   0.00000000e+00   1.00000000e+00   2.86127243e-02  -1.73072460e-05   1.34808109e+00   2.81803060e+00
 1.30000000e-01   0.00000000e+00   1.00000000e+00   3.32432988e-02   1.29473949e-05   1.36076969e+00   2.76409467e+00
 1.40000000e-01   0.00000000e+00   1.00000000e+00   3.80379695e-02   6.70047588e-05   1.36722924e+00   2.71944487e+00
 1.50000000e-01   0.00000000e+00   1.00000000e+00   4.28907547e-02   1.44552968e-04   1.38046952e+00   2.68145113e+00
 1.60000000e-01   0.00000000e+00   1.00000000e+00   4.74503409e-02   2.10350822e-04   1.39803194e+00   2.64975667e+00
 1.70000000e-01   0.00000000e+00   1.00000000e+00   5.17546016e-02   2.24113792e-04   1.40842674e+00   2.62124695e+00
 1.80000000e-01   0.00000000e+00   1.00000000e+00   5.59968689e-02   1.87281794e-04   1.41295603e+00   2.58982318e+00
 1.90000000e-01   0.00000000e+00   1.00000000e+00   6.01955334e-02   1.27643530e-04   1.41702155e+00   2.55601114e+00
 2.00000000e-01   0.00000000e+00   1.00000000e+00   6.44395909e-02   5.97983875e-05   1.41937537e+00   2.52529775e+00
