  Time  Coordinate0  Coordinate1  Displacement0  Displacement1  Force0  Force1
 0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00
 1.00000000e-02   0.00000000e+00   1.00000000e+00   4.13892280e-04  -6.91302022e-06   1.95972304e-01  -7.33916294e+00
 2.00000000e-02   0.00000000e+00   1.00000000e+00   1.34422467e-03   7.77444084e-05   3.78113863e+00   1.85505983e+01
 3.00000000e-02   0.00000000e+00   1.00000000e+00   2.50011744e-03   1.58271965e-04  -8.60098663e-01  -1.44742987e+01
 4.00000000e-02   0.00000000e+00   1.00000000e+00   3.83080182e-03   2.34264999e-04   2.61553143e+00   1.96844798e+01
 5.00000000e-02   0.00000000e+00   1.00000000e+00   5.26948216e-03   2.80444571e-04  -1.73442029e-01  -1.60931140e+01
 6.00000000e-02   0.00000000e+00   1.00000000e+00   6.75081766e-03   3.13814443e-04   1.89205271e+00   1.95460844e+01
 7.00000000e-02   0.00000000e+00   1.00000000e+00   8.27675702e-03   2.77070314e-04   3.53706825e-01  -1.56418783e+01
 8.00000000e-02   0.00000000e+00   1.00000000e+00   1.00494009e-02   1.94976761e-04   1.24833536e+00   1.79398136e+01
 9.00000000e-02   0.00000000e+00   1.00000000e+00   1.24395734e-02   6.24494838e-05   7.57017052e-01  -1.33836096e+01
 1.00000000e-01   0.00000000e+00   1.00000000e+00   1.56307607e-02  -2.50822919e-05   1.01242762e+00   1.47377445e+01
 1.10000000e-01   0.00000000e+00   1.00000000e+00   1.92930263e-02  -5.56380378e-05   7.84809557e-01  -9.75756479e+00
 1.20000000e-01   0.00000000e+00   1.00000000e+00   2.29834723e-02  -2.83576267e-05   8.92591650e-01   1.05923508e+01
 1.30000000e-01   0.00000000e+00   1.00000000e+00   2.66523217e-02   1.51476766e-05   1.04851183e+00  -5.68131471e+00
 1.40000000e-01   0.00000000e+00   1.00000000e+00   3.04971333e-02   9.31205197e-05   6.03388240e-01   6.66524780e+00
 1.50000000e-01   0.00000000e+00   1.00000000e+00   3.44253835e-02   2.00707210e-04   1.28625104e+00  -2.46123252e+00
 1.60000000e-01   0.00000000e+00   1.00000000e+00   3.81895699e-02   2.77196776e-04   4.10051935e-01   4.16314044e+00
 1.70000000e-01   0.00000000e+00   1.00000000e+00   4.17939213e-02   2.65332294e-04   1.39821368e+00  -1.07239825e+00
 1.80000000e-01   0.00000000e+00   1.00000000e+00   4.53788852e-02   1.95311005e-04   4.39836619e-01   3.76539954e+00
 1.90000000e-01   0.00000000e+00   1.00000000e+00   4.89937339e-02   1.10331835e-04   1.19742390e+00  -1.82938345e+00
 2.00000000e-01   0.00000000e+00   1.00000000e+00   5.27305320e-02   2.85087108e-05   7.84031517e-01   5.32847266e+00
 2.10000000e-01   0.00000000e+00   1.00000000e+00   5.66717088e-02  -5.67227832e-05   7.02651344e-01  -4.19176329e+00
 2.20000000e-01   0.00000000e+00   1.00000000e+00   6.08153534e-02  -9.66778543e-05   1.41192147e+00   8.01835822e+00
 2.30000000e-01   0.00000000e+00   1.00000000e+00   6.50794906e-02  -8.01809121e-05  -2.74636885e-03  -7.09302824e+00
 2.40000000e-01   0.00000000e+00   1.00000000e+00   6.93123395e-02   1.41973214e-05   2.19826975e+00   1.06782621e+01
 2.50000000e-01   0.00000000e+00   1.00000000e+00   7.31823106e-02   1.19017800e-04  -6.59098585e-01  -9.38487128e+00
 2.60000000e-01   0.00000000e+00   1.00000000e+00   7.65690253e-02   2.03951992e-04   2.68119890e+00   1.22908328e+01
 2.70000000e-01   0.00000000e+00   1.00000000e+00   7.97090560e-02   2.31046741e-04  -8.08250582e-01  -1.02461937e+01
 2.80000000e-01   0.00000000e+00   1.00000000e+00   8.29600142e-02   2.40807829e-04   2.66418074e+00   1.23572320e+01
 2.90000000e-01   0.00000000e+00   1.00000000e+00   8.64143152e-02   1.93013643e-04  -7.04860657e-01  -9.55756918e+00
 3.00000000e-01   0.00000000e+00   1.00000000e+00   8.99789097e-02   9.59566112e-05   2.43248981e+00   1.09950883e+01
 3.10000000e-01   0.00000000e+00   1.00000000e+00   9.36156335e-02  -2.36213252e-05  -3.63691855e-01  -7.70371252e+00
 3.20000000e-01   0.00000000e+00   1.00000000e+00   9.74892365e-02  -8.79103585e-05   2.01260366e+00   8.80867492e+00
 3.30000000e-01   0.00000000e+00   1.00000000e+00   1.01721167e-01  -9.51603628e-05   1.70843322e-02  -5.47556546e+00
 3.40000000e-01   0.00000000e+00   1.00000000e+00   1.06206241e-01  -5.25823635e-05   1.67296540e+00   6.65987387e+00
 3.50000000e-01   0.00000000e+00   1.00000000e+00   1.10706244e-01   1.50664631e-05   3.08447669e-01  -3.68740930e+00
 3.60000000e-01   0.00000000e+00   1.00000000e+00   1.15102695e-01   1.08755788e-04   1.47728993e+00   5.26719927e+00
 3.70000000e-01   0.00000000e+00   1.00000000e+00   1.19363272e-01   1.98935584e-04   4.21250450e-01  -2.88754546e+00
 3.80000000e-01   0.00000000e+00   1.00000000e+00   1.23452150e-01   2.50510145e-04   1.53661709e+00   4.99676093e+00
 3.90000000e-01   0.00000000e+00   1.00000000e+00   1.27373750e-01   2.23050065e-04   2.42948189e-01  -3.21499251e+00
 4.00000000e-01   0.00000000e+00   1.00000000e+00   1.31346310e-01   1.43126959e-04   1.87325170e+00   5.76134767e+00
 4.10000000e-01   0.00000000e+00   1.00000000e+00   1.35607329e-01   4.53420913e-05  -2.35905883e-01  -4.39268537e+00
 4.20000000e-01   0.00000000e+00   1.00000000e+00   1.40206422e-01  -3.10961832e-05   2.49880599e+00   7.12176728e+00
 4.30000000e-01   0.00000000e+00   1.00000000e+00   1.44908957e-01  -9.65240585e-05  -9.42673884e-01  -5.86831667e+00
 4.40000000e-01   0.00000000e+00   1.00000000e+00   1.49471444e-01  -1.13137841e-04   3.25140758e+00   8.43492083e+00
 4.50000000e-01   0.00000000e+00   1.00000000e+00   1.53737082e-01  -7.11148278e-05  -1.52885198e+00  -6.96837960e+00
 4.60000000e-01   0.00000000e+00   1.00000000e+00   1.57757341e-01   3.37089157e-05   3.74652687e+00   9.12760825e+00
 4.70000000e-01   0.00000000e+00   1.00000000e+00   1.61554945e-01   1.31573358e-04  -1.77859817e+00  -7.23352970e+00
 4.80000000e-01   0.00000000e+00   1.00000000e+00   1.65029835e-01   2.01029233e-04   3.83170527e+00   8.89706145e+00
 4.90000000e-01   0.00000000e+00   1.00000000e+00   1.68018983e-01   2.17151207e-04  -1.55347488e+00  -6.53100549e+00
