  Time  Coordinate0  Coordinate1  Displacement0  Displacement1  Force0  Force1
 0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00
 1.00000000e-02   0.00000000e+00   1.00000000e+00   2.88516958e-04   4.86744243e-05   9.34534980e+00   1.47573764e+01
 2.00000000e-02   0.00000000e+00   1.00000000e+00   9.33502391e-04   1.08271224e-04   7.25045623e+00   1.31247738e+01
 3.00000000e-02   0.00000000e+00   1.00000000e+00   1.75893514e-03   1.72778220e-04   6.33958861e+00   1.22340421e+01
 4.00000000e-02   0.00000000e+00   1.00000000e+00   2.71584447e-03   2.25777457e-04   5.81056984e+00   1.16221905e+01
 5.00000000e-02   0.00000000e+00   1.00000000e+00   3.79131417e-03   2.63634121e-04   5.46119311e+00   1.11599922e+01
 6.00000000e-02   0.00000000e+00   1.00000000e+00   4.95508559e-03   2.61519439e-04   5.21651502e+00   1.07875252e+01
 7.00000000e-02   0.00000000e+00   1.00000000e+00   6.20313006e-03   2.10798456e-04   5.03319679e+00   1.04744655e+01
 8.00000000e-02   0.00000000e+00   1.00000000e+00   7.55738971e-03   1.20601812e-04   4.88895116e+00   1.02067296e+01
 9.00000000e-02   0.00000000e+00   1.00000000e+00   9.09539287e-03   3.41286765e-05   4.77105352e+00   9.98118698e+00
 1.00000000e-01   0.00000000e+00   1.00000000e+00   1.08905133e-02  -1.23081032e-05   4.67777652e+00   9.79503958e+00
 1.10000000e-01   0.00000000e+00   1.00000000e+00   1.29442242e-02  -1.62887755e-05   4.60695754e+00   9.63817066e+00
 1.20000000e-01   0.00000000e+00   1.00000000e+00   1.51991633e-02   6.97353781e-06   4.55678434e+00   9.50502910e+00
 1.30000000e-01   0.00000000e+00   1.00000000e+00   1.76195378e-02   5.93569953e-05   4.52080984e+00   9.39203479e+00
 1.40000000e-01   0.00000000e+00   1.00000000e+00   2.01970736e-02   1.42077524e-04   4.49564223e+00   9.29636659e+00
 1.50000000e-01   0.00000000e+00   1.00000000e+00   2.28763007e-02   2.17778627e-04   4.48122020e+00   9.21047221e+00
 1.60000000e-01   0.00000000e+00   1.00000000e+00   2.55593175e-02   2.40826591e-04   4.47409883e+00   9.12528848e+00
 1.70000000e-01   0.00000000e+00   1.00000000e+00   2.82156642e-02   2.09731100e-04   4.46579592e+00   9.04249889e+00
 1.80000000e-01   0.00000000e+00   1.00000000e+00   3.09198554e-02   1.52902520e-04   4.45259829e+00   8.96909179e+00
 1.90000000e-01   0.00000000e+00   1.00000000e+00   3.37762247e-02   8.47057143e-05   4.43811070e+00   8.90808704e+00
 2.00000000e-01   0.00000000e+00   1.00000000e+00   3.68328980e-02   1.25012230e-05   4.42791884e+00   8.85608313e+00
 2.10000000e-01   0.00000000e+00   1.00000000e+00   4.00626088e-02  -4.13525542e-05   4.42541982e+00   8.80854224e+00
 2.20000000e-01   0.00000000e+00   1.00000000e+00   4.34284194e-02  -5.00856257e-05   4.42888197e+00   8.76516467e+00
