  Time  Coordinate0  Coordinate1  Displacement0  Displacement1  Force0  Force1
 0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00
 1.00000000e-02   0.00000000e+00   1.00000000e+00   5.51496290e-04   8.01962411e-07   1.83023272e+00   1.35588322e+01
 2.00000000e-02   0.00000000e+00   1.00000000e+00   1.77376424e-03   5.21447959e-05   1.93371076e+00   4.97654756e+00
 3.00000000e-02   0.00000000e+00   1.00000000e+00   3.24593944e-03   1.15132136e-04   1.77820944e+00   3.91895038e+00
 4.00000000e-02   0.00000000e+00   1.00000000e+00   4.86556101e-03   1.75110367e-04   1.65981882e+00   3.60290258e+00
 5.00000000e-02   0.00000000e+00   1.00000000e+00   6.56385100e-03   2.24033280e-04   1.57255764e+00   3.41167955e+00
 6.00000000e-02   0.00000000e+00   1.00000000e+00   8.23690714e-03   2.53712018e-04   1.50513772e+00   3.29125033e+00
 7.00000000e-02   0.00000000e+00   1.00000000e+00   9.91658876e-03   2.42188412e-04   1.44866013e+00   3.18831840e+00
 8.00000000e-02   0.00000000e+00   1.00000000e+00   1.19478375e-02   1.85364073e-04   1.39631709e+00   3.10078260e+00
 9.00000000e-02   0.00000000e+00   1.00000000e+00   1.49685833e-02   9.88474666e-05   1.34986871e+00   3.01857521e+00
 1.00000000e-01   0.00000000e+00   1.00000000e+00   1.92560864e-02   2.08863648e-05   1.32404099e+00   2.93911096e+00
 1.10000000e-01   0.00000000e+00   1.00000000e+00   2.42589527e-02  -1.81961230e-05   1.32798240e+00   2.86970488e+00
 1.20000000e-01   0.00000000e+00   1.00000000e+00   2.91900594e-02  -1.72105064e-05   1.34755330e+00   2.81160228e+00
 1.30000000e-01   0.00000000e+00   1.00000000e+00   3.39521956e-02   1.22914874e-05   1.36137001e+00   2.76624571e+00
 1.40000000e-01   0.00000000e+00   1.00000000e+00   3.88808294e-02   6.64258877e-05   1.37014557e+00   2.73036728e+00
 1.50000000e-01   0.00000000e+00   1.00000000e+00   4.38666828e-02   1.43418807e-04   1.38584368e+00   2.70267093e+00
 1.60000000e-01   0.00000000e+00   1.00000000e+00   4.85431914e-02   2.08042643e-04   1.40526014e+00   2.67766633e+00
 1.70000000e-01   0.00000000e+00   1.00000000e+00   5.29421432e-02   2.20908239e-04   1.41694064e+00   2.65465188e+00
 1.80000000e-01   0.00000000e+00   1.00000000e+00   5.72582242e-02   1.84781877e-04   1.42307290e+00   2.62704656e+00
 1.90000000e-01   0.00000000e+00   1.00000000e+00   6.15155922e-02   1.26343804e-04   1.42813879e+00   2.59702680e+00
 2.00000000e-01   0.00000000e+00   1.00000000e+00   6.58116513e-02   5.87733149e-05   1.43145200e+00   2.56989511e+00
 2.10000000e-01   0.00000000e+00   1.00000000e+00   7.03152928e-02  -8.51262471e-06   1.43588638e+00   2.54843350e+00
 2.20000000e-01   0.00000000e+00   1.00000000e+00   7.50255648e-02  -5.18058251e-05   1.44648046e+00   2.52717453e+00
 2.30000000e-01   0.00000000e+00   1.00000000e+00   7.98132031e-02  -4.97466260e-05   1.46379564e+00   2.50568424e+00
 2.40000000e-01   0.00000000e+00   1.00000000e+00   8.43740035e-02   5.30187528e-07   1.48703165e+00   2.48790678e+00
 2.50000000e-01   0.00000000e+00   1.00000000e+00   8.82105371e-02   7.69213560e-05   1.51038654e+00   2.47515701e+00
 2.60000000e-01   0.00000000e+00   1.00000000e+00   9.11391446e-02   1.44494066e-04   1.52025789e+00   2.46629783e+00
 2.70000000e-01   0.00000000e+00   1.00000000e+00   9.36030458e-02   1.84543639e-04   1.51131392e+00   2.45977598e+00
 2.80000000e-01   0.00000000e+00   1.00000000e+00   9.62050490e-02   1.96488474e-04   1.49390821e+00   2.45276298e+00
 2.90000000e-01   0.00000000e+00   1.00000000e+00   9.91569438e-02   1.72972249e-04   1.48129259e+00   2.44270288e+00
 3.00000000e-01   0.00000000e+00   1.00000000e+00   1.02295604e-01   1.07444566e-04   1.47632440e+00   2.42752609e+00
 3.10000000e-01   0.00000000e+00   1.00000000e+00   1.05528177e-01   2.39241941e-05   1.47252243e+00   2.40821374e+00
 3.20000000e-01   0.00000000e+00   1.00000000e+00   1.09080762e-01  -3.77880006e-05   1.46674340e+00   2.38962907e+00
 3.30000000e-01   0.00000000e+00   1.00000000e+00   1.13171315e-01  -5.86842612e-05   1.46568962e+00   2.37527496e+00
 3.40000000e-01   0.00000000e+00   1.00000000e+00   1.17650127e-01  -4.20009486e-05   1.47638018e+00   2.36454184e+00
 3.50000000e-01   0.00000000e+00   1.00000000e+00   1.22188038e-01   4.53086721e-06   1.49543071e+00   2.35556890e+00
 3.60000000e-01   0.00000000e+00   1.00000000e+00   1.26619537e-01   7.22321584e-05   1.51479251e+00   2.34725776e+00
 3.70000000e-01   0.00000000e+00   1.00000000e+00   1.30900311e-01   1.43338265e-04   1.53137976e+00   2.33844983e+00
 3.80000000e-01   0.00000000e+00   1.00000000e+00   1.34941954e-01   1.89571512e-04   1.54467543e+00   2.32930663e+00
 3.90000000e-01   0.00000000e+00   1.00000000e+00   1.38778684e-01   1.88165967e-04   1.55146703e+00   2.32093155e+00
 4.00000000e-01   0.00000000e+00   1.00000000e+00   1.42772099e-01   1.41651969e-04   1.55122739e+00   2.31282028e+00
 4.10000000e-01   0.00000000e+00   1.00000000e+00   1.47335701e-01   7.41291284e-05   1.55264691e+00   2.30179568e+00
 4.20000000e-01   0.00000000e+00   1.00000000e+00   1.52487067e-01   7.25724211e-06   1.56675238e+00   2.28707150e+00
 4.30000000e-01   0.00000000e+00   1.00000000e+00   1.57834326e-01  -4.75946550e-05   1.59534908e+00   2.27118599e+00
 4.40000000e-01   0.00000000e+00   1.00000000e+00   1.62915820e-01  -7.43883635e-05   1.63041048e+00   2.25777300e+00
 4.50000000e-01   0.00000000e+00   1.00000000e+00   1.67496253e-01  -5.47164140e-05   1.66211957e+00   2.24818114e+00
