  Time  Coordinate0  Coordinate1  Displacement0  Displacement1  Force0  Force1
 0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00
 1.00000000e-02   0.00000000e+00   1.00000000e+00   2.04015504e-04   3.22522359e-06   9.88085943e-01   9.03960393e-03
 2.00000000e-02   0.00000000e+00   1.00000000e+00   8.45249476e-04   2.81577905e-05   5.25525919e-01   5.11010266e-02
 3.00000000e-02   0.00000000e+00   1.00000000e+00   1.85761921e-03   8.29176501e-05   3.58284078e-01   6.02261019e-02
 4.00000000e-02   0.00000000e+00   1.00000000e+00   3.09062649e-03   1.45155136e-04   2.94493499e-01   6.02076480e-02
 5.00000000e-02   0.00000000e+00   1.00000000e+00   4.45859875e-03   1.98270473e-04   2.64470331e-01   5.88177721e-02
 6.00000000e-02   0.00000000e+00   1.00000000e+00   5.88572192e-03   2.33976113e-04   2.46922404e-01   5.75843787e-02
 7.00000000e-02   0.00000000e+00   1.00000000e+00   7.34665080e-03   2.36845523e-04   2.35353402e-01   5.67125315e-02
 8.00000000e-02   0.00000000e+00   1.00000000e+00   8.95860969e-03   1.99101714e-04   2.26474496e-01   5.59609779e-02
 9.00000000e-02   0.00000000e+00   1.00000000e+00   1.10323244e-02   1.26876245e-04   2.18967544e-01   5.49925267e-02
 1.00000000e-01   0.00000000e+00   1.00000000e+00   1.38500856e-02   4.67369929e-05   2.12125272e-01   5.34342520e-02
 1.10000000e-01   0.00000000e+00   1.00000000e+00   1.73251031e-02  -7.88125275e-06   2.06246597e-01   5.14527796e-02
 1.20000000e-01   0.00000000e+00   1.00000000e+00   2.10577248e-02  -2.26935887e-05   2.01771827e-01   4.95396726e-02
 1.30000000e-01   0.00000000e+00   1.00000000e+00   2.47968463e-02  -2.60171090e-06   1.98554019e-01   4.79252116e-02
 1.40000000e-01   0.00000000e+00   1.00000000e+00   2.86129044e-02   4.40565895e-05   1.95970083e-01   4.64545628e-02
 1.50000000e-01   0.00000000e+00   1.00000000e+00   3.25463524e-02   1.11586973e-04   1.93860531e-01   4.50112176e-02
 1.60000000e-01   0.00000000e+00   1.00000000e+00   3.64419448e-02   1.79021330e-04   1.92245901e-01   4.37571758e-02
 1.70000000e-01   0.00000000e+00   1.00000000e+00   4.02129484e-02   2.12994229e-04   1.90885747e-01   4.27690722e-02
 1.80000000e-01   0.00000000e+00   1.00000000e+00   4.39297731e-02   1.98434929e-04   1.89469029e-01   4.19229022e-02
 1.90000000e-01   0.00000000e+00   1.00000000e+00   4.76458003e-02   1.48431435e-04   1.87980934e-01   4.11115839e-02
 2.00000000e-01   0.00000000e+00   1.00000000e+00   5.13979233e-02   8.31094461e-05   1.86573362e-01   4.02951594e-02
 2.10000000e-01   0.00000000e+00   1.00000000e+00   5.52751808e-02   1.65282693e-05   1.85293454e-01   3.94090721e-02
 2.20000000e-01   0.00000000e+00   1.00000000e+00   5.93323185e-02  -3.43546885e-05   1.84082824e-01   3.84012600e-02
 2.30000000e-01   0.00000000e+00   1.00000000e+00   6.35319606e-02  -4.96176719e-05   1.82961002e-01   3.72827028e-02
 2.40000000e-01   0.00000000e+00   1.00000000e+00   6.77321981e-02  -1.94153125e-05   1.82189994e-01   3.61595917e-02
 2.50000000e-01   0.00000000e+00   1.00000000e+00   7.16682978e-02   4.54261475e-05   1.82098828e-01   3.52601635e-02
 2.60000000e-01   0.00000000e+00   1.00000000e+00   7.51252376e-02   1.16617872e-04   1.82577797e-01   3.47891982e-02
 2.70000000e-01   0.00000000e+00   1.00000000e+00   7.81814400e-02   1.68189808e-04   1.83059198e-01   3.46891889e-02
 2.80000000e-01   0.00000000e+00   1.00000000e+00   8.11424066e-02   1.90156960e-04   1.83087412e-01   3.46707872e-02
 2.90000000e-01   0.00000000e+00   1.00000000e+00   8.42429087e-02   1.78740430e-04   1.82644507e-01   3.45231988e-02
 3.00000000e-01   0.00000000e+00   1.00000000e+00   8.74995006e-02   1.30114518e-04   1.81947332e-01   3.42679224e-02
 3.10000000e-01   0.00000000e+00   1.00000000e+00   9.08449245e-02   5.56911767e-05   1.81154266e-01   3.39829298e-02
 3.20000000e-01   0.00000000e+00   1.00000000e+00   9.43280866e-02  -1.41353396e-05   1.80291245e-01   3.36108094e-02
 3.30000000e-01   0.00000000e+00   1.00000000e+00   9.80820331e-02  -5.19982057e-05   1.79386463e-01   3.30308460e-02
 3.40000000e-01   0.00000000e+00   1.00000000e+00   1.02118743e-01  -4.98022720e-05   1.78593891e-01   3.22525328e-02
 3.50000000e-01   0.00000000e+00   1.00000000e+00   1.06290432e-01  -1.35654251e-05   1.78056138e-01   3.14203362e-02
 3.60000000e-01   0.00000000e+00   1.00000000e+00   1.10450844e-01   4.62013059e-05   1.77717968e-01   3.06561781e-02
 3.70000000e-01   0.00000000e+00   1.00000000e+00   1.14531976e-01   1.14674135e-04   1.77433638e-01   3.00000989e-02
 3.80000000e-01   0.00000000e+00   1.00000000e+00   1.18479244e-01   1.69256331e-04   1.77184608e-01   2.94840786e-02
 3.90000000e-01   0.00000000e+00   1.00000000e+00   1.22270363e-01   1.86334107e-04   1.76953773e-01   2.91232331e-02
 4.00000000e-01   0.00000000e+00   1.00000000e+00   1.26037083e-01   1.57820634e-04   1.76498119e-01   2.88083858e-02
 4.10000000e-01   0.00000000e+00   1.00000000e+00   1.30027774e-01   9.78391529e-05   1.75548816e-01   2.83274291e-02
 4.20000000e-01   0.00000000e+00   1.00000000e+00   1.34375402e-01   2.95497047e-05   1.74216542e-01   2.75564602e-02
 4.30000000e-01   0.00000000e+00   1.00000000e+00   1.38965019e-01  -2.92435405e-05   1.72967911e-01   2.65660642e-02
 4.40000000e-01   0.00000000e+00   1.00000000e+00   1.43539517e-01  -6.42432910e-05   1.72206345e-01   2.55288592e-02
 4.50000000e-01   0.00000000e+00   1.00000000e+00   1.47888897e-01  -6.08237276e-05   1.71970932e-01   2.45830702e-02
 4.60000000e-01   0.00000000e+00   1.00000000e+00   1.51953205e-01  -1.53203488e-05   1.72058559e-01   2.37645973e-02
 4.70000000e-01   0.00000000e+00   1.00000000e+00   1.55764801e-01   5.47309506e-05   1.72277660e-01   2.30517731e-02
 4.80000000e-01   0.00000000e+00   1.00000000e+00   1.59295360e-01   1.20896112e-04   1.72605838e-01   2.24595053e-02
 4.90000000e-01   0.00000000e+00   1.00000000e+00   1.62425485e-01   1.61721066e-04   1.73031474e-01   2.20704301e-02
 5.00000000e-01   0.00000000e+00   1.00000000e+00   1.65107554e-01   1.68117370e-04   1.73412015e-01   2.19252372e-02
 5.10000000e-01   0.00000000e+00   1.00000000e+00   1.67474416e-01   1.38845074e-04   1.73594784e-01   2.19233331e-02
 5.20000000e-01   0.00000000e+00   1.00000000e+00   1.69725805e-01   7.93744101e-05   1.73576017e-01   2.19004063e-02
 5.30000000e-01   0.00000000e+00   1.00000000e+00   1.71979098e-01   6.62554992e-06   1.73449547e-01   2.17591487e-02
 5.40000000e-01   0.00000000e+00   1.00000000e+00   1.74263773e-01  -5.21099637e-05   1.73292678e-01   2.14835651e-02
 5.50000000e-01   0.00000000e+00   1.00000000e+00   1.76554283e-01  -7.38463800e-05   1.73192724e-01   2.11017917e-02
 5.60000000e-01   0.00000000e+00   1.00000000e+00   1.78735434e-01  -5.41587022e-05   1.73325602e-01   2.06976275e-02
 5.70000000e-01   0.00000000e+00   1.00000000e+00   1.80611538e-01  -4.06799742e-06   1.73861740e-01   2.04080909e-02
 5.80000000e-01   0.00000000e+00   1.00000000e+00   1.82052356e-01   6.14059160e-05   1.74736361e-01   2.03436640e-02
 5.90000000e-01   0.00000000e+00   1.00000000e+00   1.83136523e-01   1.25153124e-04   1.75586616e-01   2.04971005e-02
 6.00000000e-01   0.00000000e+00   1.00000000e+00   1.84097338e-01   1.65631884e-04   1.76028561e-01   2.07421475e-02
 6.10000000e-01   0.00000000e+00   1.00000000e+00   1.85116433e-01   1.65145291e-04   1.75987526e-01   2.09460108e-02
 6.20000000e-01   0.00000000e+00   1.00000000e+00   1.86216841e-01   1.23077975e-04   1.75677715e-01   2.10595970e-02
 6.30000000e-01   0.00000000e+00   1.00000000e+00   1.87363584e-01   5.69723873e-05   1.75287007e-01   2.10889453e-02
 6.40000000e-01   0.00000000e+00   1.00000000e+00   1.88594109e-01  -9.59268760e-06   1.74831156e-01   2.10091248e-02
 6.50000000e-01   0.00000000e+00   1.00000000e+00   1.89995788e-01  -5.76688636e-05   1.74318631e-01   2.07534485e-02
 6.60000000e-01   0.00000000e+00   1.00000000e+00   1.91579643e-01  -7.42365155e-05   1.73887852e-01   2.02948058e-02
 6.70000000e-01   0.00000000e+00   1.00000000e+00   1.93211016e-01  -5.18989252e-05   1.73713997e-01   1.97174478e-02
 6.80000000e-01   0.00000000e+00   1.00000000e+00   1.94669975e-01   5.25450452e-06   1.73850810e-01   1.91901587e-02
 6.90000000e-01   0.00000000e+00   1.00000000e+00   1.95782608e-01   7.71177070e-05   1.74216142e-01   1.88499792e-02
 7.00000000e-01   0.00000000e+00   1.00000000e+00   1.96502194e-01   1.36082475e-04   1.74684651e-01   1.87236662e-02
 7.10000000e-01   0.00000000e+00   1.00000000e+00   1.96889803e-01   1.62761666e-04   1.75128545e-01   1.87498275e-02
 7.20000000e-01   0.00000000e+00   1.00000000e+00   1.97065119e-01   1.52050466e-04   1.75393696e-01   1.88423278e-02
 7.30000000e-01   0.00000000e+00   1.00000000e+00   1.97174240e-01   1.08207218e-04   1.75347768e-01   1.89061781e-02
 7.40000000e-01   0.00000000e+00   1.00000000e+00   1.97317578e-01   4.23166261e-05   1.75051267e-01   1.88520439e-02
 7.50000000e-01   0.00000000e+00   1.00000000e+00   1.97447822e-01  -2.54932520e-05   1.74812486e-01   1.86608521e-02
 7.60000000e-01   0.00000000e+00   1.00000000e+00   1.97382171e-01  -7.02077565e-05   1.74963657e-01   1.84183389e-02
 7.70000000e-01   0.00000000e+00   1.00000000e+00   1.96962495e-01  -7.48243583e-05   1.75575562e-01   1.82418396e-02
 7.80000000e-01   0.00000000e+00   1.00000000e+00   1.96168897e-01  -3.95906614e-05   1.76465139e-01   1.81848980e-02
 7.90000000e-01   0.00000000e+00   1.00000000e+00   1.95044127e-01   2.12403387e-05   1.77448252e-01   1.82450369e-02
 8.00000000e-01   0.00000000e+00   1.00000000e+00   1.93562378e-01   8.86367486e-05   1.78490781e-01   1.84484729e-02
 8.10000000e-01   0.00000000e+00   1.00000000e+00   1.91642794e-01   1.43439999e-04   1.79595158e-01   1.88690200e-02
 8.20000000e-01   0.00000000e+00   1.00000000e+00   1.89285596e-01   1.67604317e-04   1.80642473e-01   1.95389840e-02
 8.30000000e-01   0.00000000e+00   1.00000000e+00   1.86647345e-01   1.50378761e-04   1.81436357e-01   2.03651262e-02
 8.40000000e-01   0.00000000e+00   1.00000000e+00   1.83966271e-01   9.70542472e-05   1.81877717e-01   2.11609563e-02
 8.50000000e-01   0.00000000e+00   1.00000000e+00   1.81424217e-01   2.82486674e-05   1.82037098e-01   2.17735778e-02
 8.60000000e-01   0.00000000e+00   1.00000000e+00   1.79070422e-01  -3.17840185e-05   1.82068479e-01   2.21691756e-02
 8.70000000e-01   0.00000000e+00   1.00000000e+00   1.76836125e-01  -6.53584698e-05   1.82133062e-01   2.24134876e-02
 8.80000000e-01   0.00000000e+00   1.00000000e+00   1.74589007e-01  -6.31008367e-05   1.82395629e-01   2.26068563e-02
 8.90000000e-01   0.00000000e+00   1.00000000e+00   1.72192492e-01  -2.39412446e-05   1.82972754e-01   2.28494940e-02
 9.00000000e-01   0.00000000e+00   1.00000000e+00   1.69571435e-01   4.15881106e-05   1.83801587e-01   2.32224991e-02
 9.10000000e-01   0.00000000e+00   1.00000000e+00   1.66762026e-01   1.11166303e-04   1.84613816e-01   2.37435582e-02
 9.20000000e-01   0.00000000e+00   1.00000000e+00   1.63890256e-01   1.59705309e-04   1.85120480e-01   2.43401399e-02
 9.30000000e-01   0.00000000e+00   1.00000000e+00   1.61073331e-01   1.71587052e-04   1.85238368e-01   2.49044756e-02
 9.40000000e-01   0.00000000e+00   1.00000000e+00   1.58339034e-01   1.45452603e-04   1.85111772e-01   2.53850328e-02
 9.50000000e-01   0.00000000e+00   1.00000000e+00   1.55660172e-01   9.06485978e-05   1.84908494e-01   2.57886522e-02
 9.60000000e-01   0.00000000e+00   1.00000000e+00   1.53054880e-01   2.32895113e-05   1.84676682e-01   2.60927369e-02
 9.70000000e-01   0.00000000e+00   1.00000000e+00   1.50595907e-01  -3.53130913e-05   1.84415223e-01   2.62235054e-02
 9.80000000e-01   0.00000000e+00   1.00000000e+00   1.48289885e-01  -6.38346811e-05   1.84236704e-01   2.61526833e-02
 9.90000000e-01   0.00000000e+00   1.00000000e+00   1.45984441e-01  -5.12236218e-05   1.84352859e-01   2.59940123e-02
 1.00000000e+00   0.00000000e+00   1.00000000e+00   1.43438085e-01  -2.93417282e-06   1.84892734e-01   2.59484883e-02
 1.01000000e+00   0.00000000e+00   1.00000000e+00   1.40477114e-01   6.34066264e-05   1.85789330e-01   2.61648137e-02
 1.02000000e+00   0.00000000e+00   1.00000000e+00   1.37078032e-01   1.26946919e-04   1.86845381e-01   2.66659838e-02
 1.03000000e+00   0.00000000e+00   1.00000000e+00   1.33338085e-01   1.68937713e-04   1.87849360e-01   2.73791529e-02
 1.04000000e+00   0.00000000e+00   1.00000000e+00   1.29407403e-01   1.75569909e-04   1.88627114e-01   2.81933580e-02
 1.05000000e+00   0.00000000e+00   1.00000000e+00   1.25429864e-01   1.43049089e-04   1.89082623e-01   2.89948261e-02
 1.06000000e+00   0.00000000e+00   1.00000000e+00   1.21490210e-01   8.21260664e-05   1.89275127e-01   2.96995737e-02
 1.07000000e+00   0.00000000e+00   1.00000000e+00   1.17582315e-01   1.49816093e-05   1.89432387e-01   3.02943594e-02
 1.08000000e+00   0.00000000e+00   1.00000000e+00   1.13634032e-01  -3.51522300e-05   1.89806394e-01   3.08399981e-02
 1.09000000e+00   0.00000000e+00   1.00000000e+00   1.09580105e-01  -5.29612656e-05   1.90483418e-01   3.14153160e-02
 1.10000000e+00   0.00000000e+00   1.00000000e+00   1.05412441e-01  -3.34141587e-05   1.91350740e-01   3.20582321e-02
 1.11000000e+00   0.00000000e+00   1.00000000e+00   1.01151543e-01   1.86057428e-05   1.92267797e-01   3.27720824e-02
 1.12000000e+00   0.00000000e+00   1.00000000e+00   9.67812749e-02   8.77722541e-05   1.93192731e-01   3.35899504e-02
 1.13000000e+00   0.00000000e+00   1.00000000e+00   9.22511419e-02   1.50847294e-04   1.94119870e-01   3.45855100e-02
 1.14000000e+00   0.00000000e+00   1.00000000e+00   8.75722930e-02   1.85784094e-04   1.94939293e-01   3.57771368e-02
 1.15000000e+00   0.00000000e+00   1.00000000e+00   8.28969621e-02   1.81797387e-04   1.95434865e-01   3.70362335e-02
 1.16000000e+00   0.00000000e+00   1.00000000e+00   7.84655692e-02   1.42280361e-04   1.95445503e-01   3.81331741e-02
 1.17000000e+00   0.00000000e+00   1.00000000e+00   7.44570691e-02   8.08122321e-05   1.95017978e-01   3.88968648e-02
 1.18000000e+00   0.00000000e+00   1.00000000e+00   7.08900960e-02   1.64424919e-05   1.94386637e-01   3.93187089e-02
 1.19000000e+00   0.00000000e+00   1.00000000e+00   6.76515214e-02  -2.99391433e-05   1.93826683e-01   3.95146647e-02
 1.20000000e+00   0.00000000e+00   1.00000000e+00   6.45879679e-02  -4.15034409e-05   1.93534652e-01   3.96293333e-02
 1.21000000e+00   0.00000000e+00   1.00000000e+00   6.15711770e-02  -1.32963016e-05   1.93582069e-01   3.97823203e-02
 1.22000000e+00   0.00000000e+00   1.00000000e+00   5.85264966e-02   4.45555517e-05   1.93897169e-01   4.00476862e-02
 1.23000000e+00   0.00000000e+00   1.00000000e+00   5.54465382e-02   1.11997028e-04   1.94278739e-01   4.04345257e-02
 1.24000000e+00   0.00000000e+00   1.00000000e+00   5.23770655e-02   1.67710721e-04   1.94505169e-01   4.08888491e-02
 1.25000000e+00   0.00000000e+00   1.00000000e+00   4.93673299e-02   1.94897689e-04   1.94481239e-01   4.13465437e-02
 1.26000000e+00   0.00000000e+00   1.00000000e+00   4.64339868e-02   1.84446035e-04   1.94270926e-01   4.17800562e-02
 1.27000000e+00   0.00000000e+00   1.00000000e+00   4.35851294e-02   1.38526868e-04   1.93980667e-01   4.21749586e-02
 1.28000000e+00   0.00000000e+00   1.00000000e+00   4.08653603e-02   7.23632780e-05   1.93644181e-01   4.24786461e-02
 1.29000000e+00   0.00000000e+00   1.00000000e+00   3.83389323e-02   9.32306206e-06   1.93271679e-01   4.26158017e-02
