  Time  Coordinate0  Coordinate1  Displacement0  Displacement1  Force0  Force1
 0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00
 1.00000000e-02   0.00000000e+00   1.00000000e+00   3.22220447e-04  -2.38662386e-06   6.01715662e-01  -4.84323941e+00
 2.00000000e-02   0.00000000e+00   1.00000000e+00   1.18194188e-03   4.46920406e-05   2.73085412e+00   8.38043760e+00
 3.00000000e-02   0.00000000e+00   1.00000000e+00   2.34373703e-03   1.23894912e-04   6.82644370e-01   4.14662100e-01
 4.00000000e-02   0.00000000e+00   1.00000000e+00   3.65173699e-03   1.92183324e-04   1.19878124e+00   2.83559363e+00
 5.00000000e-02   0.00000000e+00   1.00000000e+00   5.06764239e-03   2.47729739e-04   9.55641592e-01   1.67190277e+00
 6.00000000e-02   0.00000000e+00   1.00000000e+00   6.52699667e-03   2.81647307e-04   9.79190279e-01   1.96416743e+00
 7.00000000e-02   0.00000000e+00   1.00000000e+00   8.01795716e-03   2.70091148e-04   9.36534595e-01   1.74028896e+00
 8.00000000e-02   0.00000000e+00   1.00000000e+00   9.68661533e-03   2.04694290e-04   9.11915730e-01   1.74820086e+00
 9.00000000e-02   0.00000000e+00   1.00000000e+00   1.18747726e-02   9.89186740e-05   8.84345058e-01   1.66677440e+00
 1.00000000e-01   0.00000000e+00   1.00000000e+00   1.48416214e-02   1.62623874e-06   8.57806651e-01   1.62861024e+00
 1.10000000e-01   0.00000000e+00   1.00000000e+00   1.84243313e-02  -4.26574698e-05   8.45016262e-01   1.56989313e+00
 1.20000000e-01   0.00000000e+00   1.00000000e+00   2.21856123e-02  -3.43420153e-05   8.46754291e-01   1.53061947e+00
 1.30000000e-01   0.00000000e+00   1.00000000e+00   2.59291146e-02   4.00145313e-06   8.51992022e-01   1.49546786e+00
 1.40000000e-01   0.00000000e+00   1.00000000e+00   2.97769524e-02   6.72991170e-05   8.51872177e-01   1.46724153e+00
 1.50000000e-01   0.00000000e+00   1.00000000e+00   3.37310427e-02   1.59994730e-04   8.53184192e-01   1.44073794e+00
 1.60000000e-01   0.00000000e+00   1.00000000e+00   3.75797214e-02   2.42455323e-04   8.60597975e-01   1.41957908e+00
 1.70000000e-01   0.00000000e+00   1.00000000e+00   4.12496897e-02   2.59709631e-04   8.67109803e-01   1.40381487e+00
 1.80000000e-01   0.00000000e+00   1.00000000e+00   4.48575107e-02   2.11479501e-04   8.68246590e-01   1.38859513e+00
 1.90000000e-01   0.00000000e+00   1.00000000e+00   4.84926044e-02   1.37448225e-04   8.67733044e-01   1.37157198e+00
 2.00000000e-01   0.00000000e+00   1.00000000e+00   5.22194650e-02   5.87357611e-05   8.66989449e-01   1.35305770e+00
 2.10000000e-01   0.00000000e+00   1.00000000e+00   5.61176395e-02  -1.87319061e-05   8.65899002e-01   1.33422013e+00
 2.20000000e-01   0.00000000e+00   1.00000000e+00   6.02012228e-02  -7.13836427e-05   8.67087970e-01   1.31587301e+00
 2.30000000e-01   0.00000000e+00   1.00000000e+00   6.44176270e-02  -7.06414015e-05   8.70983562e-01   1.29746396e+00
 2.40000000e-01   0.00000000e+00   1.00000000e+00   6.86245155e-02  -8.83370754e-06   8.78056093e-01   1.27931567e+00
 2.50000000e-01   0.00000000e+00   1.00000000e+00   7.25365820e-02   8.75146207e-05   8.90709273e-01   1.26424273e+00
 2.60000000e-01   0.00000000e+00   1.00000000e+00   7.59453207e-02   1.70431795e-04   9.04516952e-01   1.25526251e+00
 2.70000000e-01   0.00000000e+00   1.00000000e+00   7.89858302e-02   2.14313624e-04   9.09862577e-01   1.25022687e+00
 2.80000000e-01   0.00000000e+00   1.00000000e+00   8.19950503e-02   2.25174557e-04   9.05372786e-01   1.24447634e+00
 2.90000000e-01   0.00000000e+00   1.00000000e+00   8.51710233e-02   1.98767639e-04   8.98557803e-01   1.23620066e+00
 3.00000000e-01   0.00000000e+00   1.00000000e+00   8.84869204e-02   1.21562366e-04   8.95399522e-01   1.22654798e+00
 3.10000000e-01   0.00000000e+00   1.00000000e+00   9.18921123e-02   1.80985079e-05   8.94775085e-01   1.21613139e+00
 3.20000000e-01   0.00000000e+00   1.00000000e+00   9.54864563e-02  -5.86872407e-05   8.92298981e-01   1.20403488e+00
 3.30000000e-01   0.00000000e+00   1.00000000e+00   9.94107535e-02  -8.09608534e-05   8.88502876e-01   1.19009128e+00
 3.40000000e-01   0.00000000e+00   1.00000000e+00   1.03623001e-01  -5.60036276e-05   8.89251505e-01   1.17582878e+00
 3.50000000e-01   0.00000000e+00   1.00000000e+00   1.07917216e-01   1.08824598e-06   8.97049900e-01   1.16344486e+00
 3.60000000e-01   0.00000000e+00   1.00000000e+00   1.12134652e-01   8.03413923e-05   9.07593824e-01   1.15367527e+00
 3.70000000e-01   0.00000000e+00   1.00000000e+00   1.16231528e-01   1.65386076e-04   9.16557108e-01   1.14553206e+00
 3.80000000e-01   0.00000000e+00   1.00000000e+00   1.20178325e-01   2.23093926e-04   9.24106177e-01   1.13809891e+00
 3.90000000e-01   0.00000000e+00   1.00000000e+00   1.23968536e-01   2.21344591e-04   9.30445536e-01   1.13165696e+00
 4.00000000e-01   0.00000000e+00   1.00000000e+00   1.27750207e-01   1.61092353e-04   9.32484491e-01   1.12580809e+00
 4.10000000e-01   0.00000000e+00   1.00000000e+00   1.31777823e-01   7.62072292e-05   9.29607294e-01   1.11806720e+00
 4.20000000e-01   0.00000000e+00   1.00000000e+00   1.36165021e-01  -2.58203454e-06   9.27676550e-01   1.10674221e+00
 4.30000000e-01   0.00000000e+00   1.00000000e+00   1.40768298e-01  -6.43014716e-05   9.32868558e-01   1.09299191e+00
 4.40000000e-01   0.00000000e+00   1.00000000e+00   1.45319749e-01  -9.49035739e-05   9.45627574e-01   1.07960162e+00
 4.50000000e-01   0.00000000e+00   1.00000000e+00   1.49624836e-01  -7.11118109e-05   9.61522911e-01   1.06857527e+00
 4.60000000e-01   0.00000000e+00   1.00000000e+00   1.53649526e-01   6.46268597e-06   9.75443087e-01   1.06028095e+00
 4.70000000e-01   0.00000000e+00   1.00000000e+00   1.57425671e-01   1.01023856e-04   9.86328851e-01   1.05405881e+00
 4.80000000e-01   0.00000000e+00   1.00000000e+00   1.60887406e-01   1.72457860e-04   9.97533763e-01   1.04935261e+00
