  Time  Coordinate0  Coordinate1  Displacement0  Displacement1  Force0  Force1
 0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00
 1.00000000e-02   0.00000000e+00   1.00000000e+00   2.82672092e-04   4.78268322e-05   9.85639409e+00   1.48473801e+01
 2.00000000e-02   0.00000000e+00   1.00000000e+00   9.23139415e-04   1.07686644e-04   7.63149533e+00   1.32426672e+01
 3.00000000e-02   0.00000000e+00   1.00000000e+00   1.74770558e-03   1.72264566e-04   6.67353441e+00   1.23556319e+01
 4.00000000e-02   0.00000000e+00   1.00000000e+00   2.70408922e-03   2.25574647e-04   6.12082880e+00   1.17518291e+01
 5.00000000e-02   0.00000000e+00   1.00000000e+00   3.77940141e-03   2.63575665e-04   5.75794938e+00   1.12929659e+01
 6.00000000e-02   0.00000000e+00   1.00000000e+00   4.94370863e-03   2.61823798e-04   5.50280935e+00   1.09201173e+01
 7.00000000e-02   0.00000000e+00   1.00000000e+00   6.19293196e-03   2.11545352e-04   5.31211430e+00   1.06059830e+01
 8.00000000e-02   0.00000000e+00   1.00000000e+00   7.54805423e-03   1.21908792e-04   5.16173001e+00   1.03366398e+01
 9.00000000e-02   0.00000000e+00   1.00000000e+00   9.08665988e-03   3.55164370e-05   5.03859045e+00   1.01069034e+01
 1.00000000e-01   0.00000000e+00   1.00000000e+00   1.08815310e-02  -1.13161596e-05   4.93955053e+00   9.91920393e+00
 1.10000000e-01   0.00000000e+00   1.00000000e+00   1.29346788e-02  -1.57608133e-05   4.86501710e+00   9.75994917e+00
 1.20000000e-01   0.00000000e+00   1.00000000e+00   1.51886572e-02   7.36085551e-06   4.81106152e+00   9.62273049e+00
 1.30000000e-01   0.00000000e+00   1.00000000e+00   1.76068163e-02   5.95061181e-05   4.77203506e+00   9.50604076e+00
 1.40000000e-01   0.00000000e+00   1.00000000e+00   2.01808273e-02   1.41872992e-04   4.74426191e+00   9.40657483e+00
 1.50000000e-01   0.00000000e+00   1.00000000e+00   2.28566576e-02   2.17476917e-04   4.72775582e+00   9.31698805e+00
 1.60000000e-01   0.00000000e+00   1.00000000e+00   2.55401597e-02   2.40981786e-04   4.71852067e+00   9.22898987e+00
 1.70000000e-01   0.00000000e+00   1.00000000e+00   2.82031719e-02   2.10481074e-04   4.70831315e+00   9.14386684e+00
 1.80000000e-01   0.00000000e+00   1.00000000e+00   3.09178915e-02   1.53917184e-04   4.69337855e+00   9.06793866e+00
 1.90000000e-01   0.00000000e+00   1.00000000e+00   3.37826248e-02   8.58027261e-05   4.67732474e+00   9.00351940e+00
